"id"	"label"	"description"	"x"	"y"	"cluster"	"weight<EU pub.>"	"weight<Total  link strength>"	"weight<Mur pub.>"	"weight<Spain pub.>"	"weight<Links>"
349	349	"<table><tr><td>Micro-level field:</td><td>349</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>mechanical systems and signal processing; proceedings of spie; journal of sound and vibration; structural control & health monitoring; engineering structures</td></tr><tr><td>Terms:</td><td>damage detection; structural health monitoring; structural damage identification; output; operational modal analysis</td></tr></table>"	"0.7821"	"-0.0873"	3	3568	182924	3	316	2422
1585	1585	"<table><tr><td>Micro-level field:</td><td>1585</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of nuclear materials; fusion engineering and design; physica scripta; international journal of refractory metals & hard materials; fusion science and technology</td></tr><tr><td>Terms:</td><td>heavy alloy; tungsten; w cu; spark plasma; deuterium retention</td></tr></table>"	"0.811"	"-0.4764"	3	3102	80246	3	307	1214
1602	1602	"<table><tr><td>Micro-level field:</td><td>1602</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>analytical chemistry; biosensors & bioelectronics; lab on a chip; sensors and actuators b-chemical; analyst</td></tr><tr><td>Terms:</td><td>analytical device; paper; microfluidic paper; smartphone; lateral flow immunoassay</td></tr></table>"	"0.1038"	"-0.4875"	3	1443	328868	3	307	3063
2516	2516	"<table><tr><td>Micro-level field:</td><td>2516</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of molecular liquids; electrochimica acta; journal of the electrochemical society; acs sustainable chemistry & engineering; physical chemistry chemical physics</td></tr><tr><td>Terms:</td><td>natural deep eutectic solvent; choline chloride; des; electrodeposition</td></tr></table>"	"0.3286"	"-0.5747"	3	1561	155945	3	307	1984
1343	1343	"<table><tr><td>Micro-level field:</td><td>1343</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>physical review e; journal of chemical physics; biophysical journal; macromolecules; physical review letters</td></tr><tr><td>Terms:</td><td>single molecule force spectroscopy; walk; knot; atomic force microscopy; large deflection</td></tr></table>"	"0.2586"	"-0.5023"	3	3773	221611	3	273	2464
798	798	"<table><tr><td>Micro-level field:</td><td>798</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of materials chemistry a; electrochimica acta; international journal of hydrogen energy; acs applied materials & interfaces; journal of power sources</td></tr><tr><td>Terms:</td><td>rechargeable zn air battery; fe n c catalyst; efficient oxygen reduction reaction; microbial fuel cell; bifunctional oxygen electrocatalyst</td></tr></table>"	"0.561"	"-0.589"	3	1826	656851	3	242	2098
882	882	"<table><tr><td>Micro-level field:</td><td>882</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>reliability engineering & system safety; structural and multidisciplinary optimization; computer methods in applied mechanics and engineering; probabilistic engineering mechanics; structural safety</td></tr><tr><td>Terms:</td><td>reliability analysis; polynomial chaos expansion; global sensitivity analysis; structural reliability; epistemic uncertainty</td></tr></table>"	"0.7826"	"-0.0436"	3	3366	179918	3	224	2630
718	718	"<table><tr><td>Micro-level field:</td><td>718</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>physical review a; proceedings of spie; conference on lasers and electro-optics; optics express; physical review letters</td></tr><tr><td>Terms:</td><td>frequency comb; fundamental constant; frequency transfer; absolute frequency measurement; trapped ion</td></tr></table>"	"0.9694"	"-0.3983"	3	3839	174137	3	222	1695
2115	2115	"<table><tr><td>Micro-level field:</td><td>2115</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of applied polymer science; progress in organic coatings; industrial crops and products; polymers; acs sustainable chemistry & engineering</td></tr><tr><td>Terms:</td><td>epoxidation; soybean oil; rigid polyurethane foam; vegetable oil; liquefaction</td></tr></table>"	"0.4063"	"-0.5428"	3	1236	147031	3	211	1907
664	664	"<table><tr><td>Micro-level field:</td><td>664</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of crystal growth; applied physics letters; journal of applied physics; physical review b; japanese journal of applied physics</td></tr><tr><td>Terms:</td><td>atomic layer deposition; metal oxide semiconductor field effect transistor; hfo2; adsorption; nh4</td></tr></table>"	"0.8185"	"-0.5369"	3	3931	115009	3	210	1538
832	832	"<table><tr><td>Micro-level field:</td><td>832</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>biomacromolecules; biomaterials; journal of applied polymer science; carbohydrate polymers; macromolecules</td></tr><tr><td>Terms:</td><td>double network hydrogel; high strength; injectable hydrogel; tough; tough hydrogel</td></tr></table>"	"0.0645"	"-0.4805"	3	2526	740198	3	207	2830
2230	2230	"<table><tr><td>Micro-level field:</td><td>2230</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>proceedings of spie; optics express; physical review a; optics letters; physical review letters</td></tr><tr><td>Terms:</td><td>random laser; anderson localization; multimode fiber; wavefront; cold atom</td></tr></table>"	"0.9151"	"-0.409"	3	1582	80200	3	201	1598
1414	1414	"<table><tr><td>Micro-level field:</td><td>1414</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>langmuir; soft matter; journal of chemical physics; journal of colloid and interface science; physical review e</td></tr><tr><td>Terms:</td><td>liquid marble; self assembly; emulsion polymerization; dna; patchy particle</td></tr></table>"	"0.4627"	"-0.516"	3	3248	363435	3	182	2361
1664	1664	"<table><tr><td>Micro-level field:</td><td>1664</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of applied physics; nuclear instruments & methods in physics research section b-beam interactions with materials and atoms; applied physics letters; physical review b; physica b-condensed matter</td></tr><tr><td>Terms:</td><td>czochralski silicon; oxygen precipitation; silicon crystal; microdefect; ultra shallow junction formation</td></tr></table>"	"0.8049"	"-0.5373"	3	2732	42948	3	178	1043
1941	1941	"<table><tr><td>Micro-level field:</td><td>1941</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>molecules; journal of heterocyclic chemistry; synthetic communications; tetrahedron letters; european journal of medicinal chemistry</td></tr><tr><td>Terms:</td><td>osthole; coumarins; imperatorin; esculetin; decursin</td></tr></table>"	"-0.3228"	"-0.5953"	3	1177	177219	3	163	2162
1405	1405	"<table><tr><td>Micro-level field:</td><td>1405</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>building and environment; energy and buildings; indoor and built environment; procedia engineering; journal of building engineering</td></tr><tr><td>Terms:</td><td>human body; displacement ventilation; aircraft cabin; thermal sensation; air distribution</td></tr></table>"	"0.4329"	"0.0862"	3	2269	119820	3	161	2301
1024	1024	"<table><tr><td>Micro-level field:</td><td>1024</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>tunnelling and underground space technology; computers and geotechnics; journal of geotechnical and geoenvironmental engineering; applied mechanics and materials; advances in civil engineering</td></tr><tr><td>Terms:</td><td>deep excavation; tunneling; shield; shield tunnel; tunnel face</td></tr></table>"	"0.6625"	"-0.1605"	3	1622	108001	3	142	1911
1895	1895	"<table><tr><td>Micro-level field:</td><td>1895</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of engineering for gas turbines and power-transactions of the asme; combustion and flame; journal of sound and vibration; journal of fluid mechanics; proceedings of the combustion institute</td></tr><tr><td>Terms:</td><td>thermoacoustic instability; vortex breakdown; rijke tube; helmholtz resonator; solid rocket motor</td></tr></table>"	"0.7156"	"-0.2323"	3	2249	55373	3	125	1214
1944	1944	"<table><tr><td>Micro-level field:</td><td>1944</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>tetrahedron letters; journal of organic chemistry; organic letters; tetrahedron; synlett</td></tr><tr><td>Terms:</td><td>n arylation; c s cross coupling; diaryl ether; indazole; aminobenzothiazole</td></tr></table>"	"-0.0214"	"-0.7333"	3	1249	264916	3	125	1689
2302	2302	"<table><tr><td>Micro-level field:</td><td>2302</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Life and earth sciences</td></tr><tr><td>Sources:</td><td>proceedings of spie; forensic science international; journal of forensic sciences; analytical chemistry; sensors and actuators b-chemical</td></tr><tr><td>Terms:</td><td>trinitrotoluene; tnt; explosife; rdx; picric acid</td></tr></table>"	"0.2306"	"-0.6024"	3	848	118754	3	121	2163
2957	2957	"<table><tr><td>Micro-level field:</td><td>2957</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of applied crystallography; powder diffraction; zeitschrift fur kristallographie; acta crystallographica section b-structural science crystal engineering and materials; acta crystallographica a-foundation and advances</td></tr><tr><td>Terms:</td><td>powder diffraction data; pair distribution function; quantitative phase analysis</td></tr></table>"	"0.5575"	"-0.6457"	3	1530	66575	3	121	1654
1929	1929	"<table><tr><td>Micro-level field:</td><td>1929</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>proceedings of spie; nuclear instruments & methods in physics research section a-accelerators spectrometers detectors and associated equipment; ieee nuclear science symposium and medical imaging conference; journal of instrumentation; optics express</td></tr><tr><td>Terms:</td><td>silicon photomultiplier; time; sipm; single photon avalanche diode; single photon</td></tr></table>"	"0.9152"	"-0.2037"	3	1519	51512	3	120	1654
1735	1735	"<table><tr><td>Micro-level field:</td><td>1735</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>ocean engineering; journal of marine science and technology; applied ocean research; journal of marine science and engineering; journal of ship research</td></tr><tr><td>Terms:</td><td>water entry; propeller; resistance; calm water; container ship</td></tr></table>"	"0.7325"	"-0.0688"	3	1948	48021	3	108	1647
2284	2284	"<table><tr><td>Micro-level field:</td><td>2284</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>tetrahedron letters; journal of heterocyclic chemistry; european journal of medicinal chemistry; tetrahedron; journal of organic chemistry</td></tr><tr><td>Terms:</td><td>povarov reaction; quinolines; fluoroquinolone; substituted quinolines; quinoline derivative</td></tr></table>"	"-0.0456"	"-0.7304"	3	800	164168	3	107	1728
3585	3585	"<table><tr><td>Micro-level field:</td><td>3585</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>light metals; carbon; fuel; energy & fuels; new carbon materials</td></tr><tr><td>Terms:</td><td>coal tar pitch; pitch; carbon fiber; mesophase pitch; mesocarbon microbead</td></tr></table>"	"0.5777"	"-0.5242"	3	161	13480	3	85	931
3022	3022	"<table><tr><td>Micro-level field:</td><td>3022</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>american journal of physics; european journal of physics; physics teacher; procedia engineering; journal of sports sciences</td></tr><tr><td>Terms:</td><td>golf; golf swing; effect; ball; motion</td></tr></table>"	"0.0656"	"0.3078"	3	636	14390	3	81	1500
1987	1987	"<table><tr><td>Micro-level field:</td><td>1987</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>materials science forum; international journal of pressure vessels and piping; advanced materials research; journal of materials processing technology; science and technology of welding and joining</td></tr><tr><td>Terms:</td><td>residual stress measurement; welding residual stress; welding distortion; hole drilling method; contour method</td></tr></table>"	"0.7822"	"-0.4326"	3	1597	53752	3	70	1355
2350	2350	"<table><tr><td>Micro-level field:</td><td>2350</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>aip advances; international journal of heat and mass transfer; journal of fluid mechanics; langmuir; experimental thermal and fluid science</td></tr><tr><td>Terms:</td><td>spray; drop impact; collision; spray cooling; hot surface</td></tr></table>"	"0.6277"	"-0.3555"	3	1346	79521	3	46	1631
3880	3880	"<table><tr><td>Micro-level field:</td><td>3880</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Social sciences and humanities</td></tr><tr><td>Sources:</td><td>journal of chemical education; journal of optical technology; proceedings of spie; optics and spectroscopy; spectroscopy</td></tr><tr><td>Terms:</td><td>atmosphere; fluorescence; 3d printing; raman spectroscopy; visually impaired student</td></tr></table>"	"0.2318"	"-0.4301"	3	97	6358	3	17	1124
3001	3001	"<table><tr><td>Micro-level field:</td><td>3001</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>powder technology; separation and purification technology; minerals engineering; chemical engineering research & design; chemical engineering & technology</td></tr><tr><td>Terms:</td><td>hydrocyclone; cyclone separator; flow field; dense medium cyclone; separation efficiency</td></tr></table>"	"0.5832"	"-0.3227"	3	383	20762	3	12	1359
3171	3171	"<table><tr><td>Micro-level field:</td><td>3171</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>proceedings of spie; smart materials and structures; sensors and actuators a-physical; sensors and actuators b-chemical; journal of intelligent material systems and structures</td></tr><tr><td>Terms:</td><td>ionic polymer metal composite; ipmc; ipmc actuator; ionic electroactive polymer actuator; electro active paper</td></tr></table>"	"0.5379"	"-0.5279"	3	162	33809	3	7	1273
88	88	"<table><tr><td>Micro-level field:</td><td>88</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of physical chemistry c; surface science; journal of catalysis; journal of chemical physics; applied catalysis a-general</td></tr><tr><td>Terms:</td><td>cinnamaldehyde; preferential co oxidation; nitroarene; metal surface; chemoselective hydrogenation</td></tr></table>"	"0.5456"	"-0.5861"	3	10952	869546	2	1710	2265
149	149	"<table><tr><td>Micro-level field:</td><td>149</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of magnetism and magnetic materials; journal of applied physics; journal of nanoscience and nanotechnology; rsc advances; ieee transactions on magnetics</td></tr><tr><td>Terms:</td><td>iron oxide nanoparticle; mri; magnetic particle imaging; hyperthermia; cell</td></tr></table>"	"0.3945"	"-0.5318"	3	7191	919369	2	1426	3131
107	107	"<table><tr><td>Micro-level field:</td><td>107</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>organic letters; tetrahedron letters; journal of organic chemistry; angewandte chemie-international edition; tetrahedron</td></tr><tr><td>Terms:</td><td>direct asymmetric aldol reaction; morita baylis hillman reaction; hydroxynitrile lyase; asymmetric michael addition; henry reaction</td></tr></table>"	"-0.0243"	"-0.7324"	3	7271	843879	2	1301	2018
141	141	"<table><tr><td>Micro-level field:</td><td>141</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>fuel; energy & fuels; journal of analytical and applied pyrolysis; bioresource technology; energy</td></tr><tr><td>Terms:</td><td>biomass pyrolysis; torrefaction; catalytic fast pyrolysis; biomass gasification; downdraft gasifier</td></tr></table>"	"0.4861"	"-0.3923"	3	6361	556214	2	1095	2641
264	264	"<table><tr><td>Micro-level field:</td><td>264</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>langmuir; colloids and surfaces a-physicochemical and engineering aspects; journal of colloid and interface science; journal of physical chemistry b; journal of surfactants and detergents</td></tr><tr><td>Terms:</td><td>micellization; cationic surfactant; sodium dodecyl sulfate; critical micelle concentration; aqueous solution</td></tr></table>"	"0.3011"	"-0.5486"	3	6847	369565	2	1034	2517
1204	1204	"<table><tr><td>Micro-level field:</td><td>1204</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>solar energy; aip conference proceedings; international journal of hydrogen energy; energy procedia; journal of solar energy engineering-transactions of the asme</td></tr><tr><td>Terms:</td><td>hydrogen production; parabolic trough solar collector; hydrogen; heliostat; co2</td></tr></table>"	"0.6789"	"-0.2882"	3	2709	147753	2	916	1912
956	956	"<table><tr><td>Micro-level field:</td><td>956</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>carbon; microporous and mesoporous materials; journal of colloid and interface science; langmuir; adsorption-journal of the international adsorption society</td></tr><tr><td>Terms:</td><td>methane adsorption; carbide; carbon molecular siefe; microporous carbon; physical activation</td></tr></table>"	"0.4697"	"-0.5458"	3	2634	387443	2	912	2166
823	823	"<table><tr><td>Micro-level field:</td><td>823</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>physical review d; nuclear instruments & methods in physics research section a-accelerators spectrometers detectors and associated equipment; nuclear physics b-proceedings supplements; astroparticle physics; journal of physics conference series</td></tr><tr><td>Terms:</td><td>pierre auger observatory; ultra high energy cosmic ray; extensive air shower; ams; cosmic ray</td></tr></table>"	"1.2349"	"-0.3191"	3	5438	173536	2	833	1216
283	283	"<table><tr><td>Micro-level field:</td><td>283</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of molecular structure; polyhedron; journal of coordination chemistry; spectrochimica acta part a-molecular and biomolecular spectroscopy; acta crystallographica section e-structure reports online</td></tr><tr><td>Terms:</td><td>thiosemicarbazone; calf thymus dna; new schiff base; isatin; cleavage study</td></tr></table>"	"0.0774"	"-0.6831"	3	3296	423351	2	692	2363
1321	1321	"<table><tr><td>Micro-level field:</td><td>1321</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>physical review d; nuclear instruments & methods in physics research section a-accelerators spectrometers detectors and associated equipment; journal of physics conference series; journal of instrumentation; aip conference proceedings</td></tr><tr><td>Terms:</td><td>double beta decay; liquid xenon; cuore; nuclear matrix element; nuclear recoil</td></tr></table>"	"1.2376"	"-0.3201"	3	4180	165890	2	652	1167
293	293	"<table><tr><td>Micro-level field:</td><td>293</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>composite structures; composites science and technology; international journal of adhesion and adhesives; journal of composite materials; composites part b-engineering</td></tr><tr><td>Terms:</td><td>adhesive joint; mixed mode; single lap joint; mode; low velocity impact</td></tr></table>"	"0.755"	"-0.3072"	3	7382	223837	2	641	1940
1239	1239	"<table><tr><td>Micro-level field:</td><td>1239</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>physical review b; journal of chemical physics; journal of physical chemistry c; journal of the american chemical society; nano letters</td></tr><tr><td>Terms:</td><td>molecular junction; negative differential resistance; single molecule conductance; charge transport; molecular device</td></tr></table>"	"0.5963"	"-0.625"	3	3644	237666	2	640	1733
246	246	"<table><tr><td>Micro-level field:</td><td>246</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>materials science and engineering a-structural materials properties microstructure and processing; metallurgical and materials transactions a-physical metallurgy and materials science; materials science forum; isij international; acta materialia</td></tr><tr><td>Terms:</td><td>trip steel; dual phase steel; trip; intercritical annealing; partitioning</td></tr></table>"	"0.7753"	"-0.4476"	3	5119	210928	2	593	1852
216	216	"<table><tr><td>Micro-level field:</td><td>216</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of physical chemistry c; electrochimica acta; rsc advances; solar energy; journal of power sources</td></tr><tr><td>Terms:</td><td>dye sensitized solar cell; counter electrode; dssc; photovoltaic performance; solar cell</td></tr></table>"	"0.5714"	"-0.5962"	3	4123	569725	2	576	2324
316	316	"<table><tr><td>Micro-level field:</td><td>316</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>construction and building materials; transportation research record; journal of materials in civil engineering; road materials and pavement design; international journal of pavement engineering</td></tr><tr><td>Terms:</td><td>asphalt binder; bituman; rheological property; mixture; property</td></tr></table>"	"0.6288"	"-0.2196"	3	3353	115670	2	514	2449
1969	1969	"<table><tr><td>Micro-level field:</td><td>1969</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>polymer degradation and stability; journal of analytical and applied pyrolysis; journal of applied polymer science; waste management; industrial & engineering chemistry research</td></tr><tr><td>Terms:</td><td>ethylene terephthalate; vinyl chloride; poly; chemical recycling; glycolysis</td></tr></table>"	"0.4617"	"-0.4763"	3	1625	138529	2	497	1810
140	140	"<table><tr><td>Micro-level field:</td><td>140</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>synthetic metals; applied physics letters; macromolecules; proceedings of spie; journal of applied physics</td></tr><tr><td>Terms:</td><td>feedback laser; p phenylene vinylene; ppv; dioctylfluorene; polysilane</td></tr></table>"	"0.3731"	"-0.6522"	3	6852	530687	2	483	2209
678	678	"<table><tr><td>Micro-level field:</td><td>678</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>physical review a; quantum information processing; physical review letters; lecture notes in computer science; quantum information & computation</td></tr><tr><td>Terms:</td><td>reversible circuit; quantum annealing; quantum algorithm; quantum code; perfect state transfer</td></tr></table>"	"0.9724"	"-0.3754"	3	3737	207227	2	476	2176
291	291	"<table><tr><td>Micro-level field:</td><td>291</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of non-crystalline solids; optical materials; proceedings of spie; journal of luminescence; journal of alloys and compounds</td></tr><tr><td>Terms:</td><td>spectroscopic property; energy transfer; luminescence property; er3; mu m emission</td></tr></table>"	"0.6986"	"-0.5604"	3	4075	214459	2	448	1801
2049	2049	"<table><tr><td>Micro-level field:</td><td>2049</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>sensors and actuators b-chemical; sensors; ieee sensors journal; ieee sensors; analytical chemistry</td></tr><tr><td>Terms:</td><td>electronic tongue; colorimetric sensor array; taste sensor; classification; e nose</td></tr></table>"	"0.0999"	"-0.4479"	3	1537	137962	2	419	2772
1471	1471	"<table><tr><td>Micro-level field:</td><td>1471</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>proceedings of spie; color research and application; journal of the optical society of america a-optics image science and vision; journal of imaging science and technology; lecture notes in computer science</td></tr><tr><td>Terms:</td><td>color; effect; evaluation; method; study</td></tr></table>"	"0.3505"	"0.3831"	3	2039	67574	2	407	2504
1581	1581	"<table><tr><td>Micro-level field:</td><td>1581</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of molecular catalysis b-enzymatic; acs catalysis; chemcatchem; advanced synthesis & catalysis; tetrahedron-asymmetry</td></tr><tr><td>Terms:</td><td>asymmetric reduction; omega transaminase; phosphate aldolase; carbonyl reductase; artificial metalloenzyme</td></tr></table>"	"-0.249"	"-0.5158"	3	3820	241472	2	402	2151
1490	1490	"<table><tr><td>Micro-level field:</td><td>1490</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>green chemistry; journal of co2 utilization; rsc advances; chemical communications; macromolecules</td></tr><tr><td>Terms:</td><td>cyclic carbonate; copolymerization; propylene oxide; epoxide; chemical fixation</td></tr></table>"	"0.2776"	"-0.6553"	3	2109	253975	2	339	1963
1297	1297	"<table><tr><td>Micro-level field:</td><td>1297</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>solar physics; astrophysical journal; astronomy & astrophysics; advances in space research; monthly notices of the royal astronomical society</td></tr><tr><td>Terms:</td><td>spherical shell; dynamo; dynamo action; maunder minimum; solar tachocline</td></tr></table>"	"0.9603"	"-0.2696"	3	4160	117166	2	330	1406
32	32	"<table><tr><td>Micro-level field:</td><td>32</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>applied catalysis b-environmental; applied surface science; chemical engineering journal; rsc advances; journal of alloys and compounds</td></tr><tr><td>Terms:</td><td>c3n4; graphitic carbon nitride; z scheme; biobr; c3n4 nanosheet</td></tr></table>"	"0.5688"	"-0.5904"	3	2314	1403154	2	328	2741
135	135	"<table><tr><td>Micro-level field:</td><td>135</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>international journal of hydrogen energy; journal of materials chemistry a; electrochimica acta; acs applied materials & interfaces; acs catalysis</td></tr><tr><td>Terms:</td><td>efficient hydrogen evolution reaction; efficient overall water splitting; overall water; alkaline water electrolysis</td></tr></table>"	"0.5642"	"-0.5881"	3	3863	955223	2	326	2445
1659	1659	"<table><tr><td>Micro-level field:</td><td>1659</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>proceedings of spie; optics express; ieee photonics technology letters; optics letters; journal of lightwave technology</td></tr><tr><td>Terms:</td><td>optoelectronic oscillator; digital converter; microwave photonic filter; photonic analog; array antenna</td></tr></table>"	"0.9611"	"-0.3332"	3	911	67755	2	313	1324
1092	1092	"<table><tr><td>Micro-level field:</td><td>1092</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>renewable energy; journal of physics conference series; wind energy; energies; energy</td></tr><tr><td>Terms:</td><td>wind turbine; vertical axis wind turbine; wind farm; complex terrain; vertical axi</td></tr></table>"	"0.7275"	"-0.0305"	3	3239	105219	2	299	1833
1167	1167	"<table><tr><td>Micro-level field:</td><td>1167</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>computer aided chemical engineering; computers & chemical engineering; industrial & engineering chemistry research; chemical engineering transactions; aiche journal</td></tr><tr><td>Terms:</td><td>scheduling; heat exchanger network; planning; uncertainty; short term scheduling</td></tr></table>"	"0.6273"	"0.2093"	3	2372	130530	2	275	2211
1906	1906	"<table><tr><td>Micro-level field:</td><td>1906</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>acs catalysis; organometallics; chemical communications; chemcatchem; angewandte chemie-international edition</td></tr><tr><td>Terms:</td><td>n alkylation; hydrogen production; formic acid dehydrogenation; hydrogen storage; imine</td></tr></table>"	"0.1729"	"-0.713"	3	2066	278917	2	275	1741
1905	1905	"<table><tr><td>Micro-level field:</td><td>1905</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of chemical physics; langmuir; journal of colloid and interface science; physical review e; journal of physical chemistry b</td></tr><tr><td>Terms:</td><td>electrophoretic mobility; diffusiophoresis; electric double layer; electrolyte; counterion</td></tr></table>"	"0.3332"	"-0.5457"	3	2473	141373	2	272	1881
275	275	"<table><tr><td>Micro-level field:</td><td>275</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of power sources; journal of the electrochemical society; electrochimica acta; acs applied materials & interfaces; journal of materials chemistry a</td></tr><tr><td>Terms:</td><td>silicon anode; stable lithium metal anode; si nanoparticle</td></tr></table>"	"0.5882"	"-0.5888"	3	3889	676345	2	255	2320
