"id"	"label"	"description"	"x"	"y"	"cluster"	"weight<EU pub.>"	"weight<Total  link strength>"	"weight<Mur pub.>"	"weight<Spain pub.>"	"weight<Links>"
213	213	"<table><tr><td>Micro-level field:</td><td>213</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>british journal of pharmacology; drug and alcohol dependence; psychopharmacology; european journal of pharmacology; neuropharmacology</td></tr><tr><td>Terms:</td><td>cannabinoid; effect; rat; delta; tetrahydrocannabinol</td></tr></table>"	"-0.7011"	"0.0176"	2	9501	597254	6	1582	2844
604	604	"<table><tr><td>Micro-level field:</td><td>604</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>mitochondrion; journal of biological chemistry; biochimica et biophysica acta-bioenergetics; plos one; human molecular genetics</td></tr><tr><td>Terms:</td><td>leber; hereditary optic neuropathy; mitochondrial disease; melas; lactic acidosis</td></tr></table>"	"-0.756"	"-0.214"	2	7268	515700	6	778	2561
165	165	"<table><tr><td>Micro-level field:</td><td>165</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of neuro-oncology; neuro-oncology; journal of neurosurgery; frontiers in oncology; world neurosurgery</td></tr><tr><td>Terms:</td><td>recurrent glioblastoma; high grade glioma; glioblastoma patient; malignant glioma; glioma</td></tr></table>"	"-0.8772"	"-0.193"	2	9248	771872	6	719	2828
201	201	"<table><tr><td>Micro-level field:</td><td>201</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of viral hepatitis; hepatology; journal of medical virology; journal of hepatology; world journal of gastroenterology</td></tr><tr><td>Terms:</td><td>chronic hepatitis b patient; entecavir; lamivudine; nucleo; hepatitis b virus genotype</td></tr></table>"	"-0.7667"	"-0.1878"	2	6803	330167	6	631	2554
904	904	"<table><tr><td>Micro-level field:</td><td>904</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>human molecular genetics; movement disorders; plos one; neurobiology of disease; cerebellum</td></tr><tr><td>Terms:</td><td>huntington; friedreich; spinocerebellar; machado joseph disease; nitropropionic acid</td></tr></table>"	"-0.7597"	"-0.1732"	2	5587	404296	6	627	2429
363	363	"<table><tr><td>Micro-level field:</td><td>363</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>nucleic acids research; journal of biological chemistry; dna repair; biochemistry; proceedings of the national academy of sciences of the united states of america</td></tr><tr><td>Terms:</td><td>deoxyguanosine; escherichia coli; deinococcus radioduran; dna glycosylase; oxo</td></tr></table>"	"-0.7112"	"-0.2825"	2	5698	573876	6	565	2646
844	844	"<table><tr><td>Micro-level field:</td><td>844</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>human reproduction; fertility and sterility; reproductive biomedicine online; journal of assisted reproduction and genetics; human fertility</td></tr><tr><td>Terms:</td><td>preimplantation genetic diagnosis; pgd; surrogacy; singleton; whole genome amplification</td></tr></table>"	"-0.8563"	"-0.0443"	2	5492	200846	6	563	2204
791	791	"<table><tr><td>Micro-level field:</td><td>791</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>frontiers in oncology; cancers; oncotarget; scientific reports; cancer research</td></tr><tr><td>Terms:</td><td>warburg effect; lactate; monocarboxylate transporter; pyruvate kinase; glycolysis</td></tr></table>"	"-0.8139"	"-0.2286"	2	4067	952845	6	503	2644
310	310	"<table><tr><td>Micro-level field:</td><td>310</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources:</td><td>mitochondrial dna part b-resources; bioinformatics; plos one; bmc bioinformatics; bmc genomics</td></tr><tr><td>Terms:</td><td>complete chloroplast genome; genome assembly; orchidaceae; rosaceae; china</td></tr></table>"	"-0.4615"	"-0.2359"	2	4887	1354359	6	501	3284
503	503	"<table><tr><td>Micro-level field:</td><td>503</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of controlled release; biomaterials; bioconjugate chemistry; international journal of pharmaceutics; biomacromolecules</td></tr><tr><td>Terms:</td><td>transfection efficiency; sirna delivery; gene transfer; polyplex; cell penetrating peptide</td></tr></table>"	"-0.4939"	"-0.3546"	2	5432	744574	6	498	2665
158	158	"<table><tr><td>Micro-level field:</td><td>158</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>osteoarthritis and cartilage; journal of orthopaedic research; cartilage; american journal of sports medicine; arthritis & rheumatism-arthritis care & research</td></tr><tr><td>Terms:</td><td>talus; chondrogenesis; cartilage tissue engineering; chondrocyte; chondrogenic differentiation</td></tr></table>"	"-0.8225"	"-0.0866"	2	8584	747788	6	494	2985
485	485	"<table><tr><td>Micro-level field:</td><td>485</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>hypertension; american journal of physiology-regulatory integrative and comparative physiology; journal of hypertension; american journal of physiology-heart and circulatory physiology; journal of the renin-angiotensin-aldosterone system</td></tr><tr><td>Terms:</td><td>renin receptor; bradykinin b; aliskiren; telmisartan; ace2</td></tr></table>"	"-0.8333"	"-0.103"	2	4981	518447	6	485	2378
824	824	"<table><tr><td>Micro-level field:</td><td>824</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Mathematics and computer science</td></tr><tr><td>Sources:</td><td>acs synthetic biology; lecture notes in computer science; plos one; physical review e; plos computational biology</td></tr><tr><td>Terms:</td><td>chemical master equation; noise; stochasticity; stochastic gene expression; genetic circuit</td></tr></table>"	"-0.3383"	"-0.2056"	2	5005	454932	6	477	3349
2277	2277	"<table><tr><td>Micro-level field:</td><td>2277</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>critical care medicine; intensive care medicine; american journal of infection control; infection control and hospital epidemiology; critical care</td></tr><tr><td>Terms:</td><td>ventilator; ventilator associated pneumonia; mechanical ventilation; pneumonia; selective decontamination</td></tr></table>"	"-0.8547"	"0.0031"	2	1901	95827	6	472	1600
546	546	"<table><tr><td>Micro-level field:</td><td>546</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>photodiagnosis and photodynamic therapy; proceedings of spie; photochemistry and photobiology; journal of photochemistry and photobiology b-biology; photochemical & photobiological sciences</td></tr><tr><td>Terms:</td><td>aminolevulinic acid; actinic keratosis; treatment; photodynamic therapy; hypericin</td></tr></table>"	"-0.4598"	"-0.3696"	2	5016	405623	6	448	2765
547	547	"<table><tr><td>Micro-level field:</td><td>547</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>pulmonary circulation; european respiratory journal; chest; american journal of respiratory and critical care medicine; american journal of physiology-lung cellular and molecular physiology</td></tr><tr><td>Terms:</td><td>pulmonary arterial hypertension; chronic thromboembolic pulmonary hypertension; monocrotaline; congenital heart disease; chronic</td></tr></table>"	"-0.8847"	"-0.0813"	2	6071	367685	6	439	2210
714	714	"<table><tr><td>Micro-level field:</td><td>714</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>circulation research; circulation; plos one; international journal of cardiology; journal of molecular and cellular cardiology</td></tr><tr><td>Terms:</td><td>endothelial progenitor cell; myocardial infarction; heart failure; cardiac tissue engineering; infarcted myocardium</td></tr></table>"	"-0.836"	"-0.1427"	2	4837	652472	6	436	2517
810	810	"<table><tr><td>Micro-level field:</td><td>810</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>hepatology; journal of hepatology; liver international; falk symposium; gastroenterology</td></tr><tr><td>Terms:</td><td>autoimmune hepatitis; primary biliary cirrhosis; patient; primary sclerosing cholangitis; bile acid</td></tr></table>"	"-0.8109"	"-0.2032"	2	5275	359275	6	421	2277
837	837	"<table><tr><td>Micro-level field:</td><td>837</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of biological chemistry; ppar research; biochemical and biophysical research communications; plos one; bioorganic & medicinal chemistry letters</td></tr><tr><td>Terms:</td><td>deoxy delta; prostaglandin j; troglitazone; ppar; pro12ala polymorphism</td></tr></table>"	"-0.7928"	"-0.2015"	2	3590	582438	6	406	2462
1482	1482	"<table><tr><td>Micro-level field:</td><td>1482</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>clinical chemistry and laboratory medicine; american journal of clinical pathology; clinica chimica acta; archives of pathology & laboratory medicine; international journal of laboratory hematology</td></tr><tr><td>Terms:</td><td>laboratory medicine; point; reference interval; clinical laboratory; clinical chemistry</td></tr></table>"	"-0.8505"	"-0.0067"	2	3268	84870	6	401	2298
1194	1194	"<table><tr><td>Micro-level field:</td><td>1194</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>vaccine; infection and immunity; plos one; pediatric infectious disease journal; journal of bacteriology</td></tr><tr><td>Terms:</td><td>neisseria; meningococcal disease; neisseria meningitidi; neisseria gonorrhoeae; acute bacterial meningitis</td></tr></table>"	"-0.6495"	"-0.1898"	2	5148	196320	6	372	2241
1029	1029	"<table><tr><td>Micro-level field:</td><td>1029</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of oral rehabilitation; cranio-the journal of craniomandibular & sleep practice; journal of oral and maxillofacial surgery; international journal of oral and maxillofacial surgery; british journal of oral & maxillofacial surgery</td></tr><tr><td>Terms:</td><td>temporomandibular disorder; bruxism; internal derangement; masticatory performance; juvenile idiopathic arthritis</td></tr></table>"	"-0.8063"	"0.1112"	2	4036	132725	6	367	2059
1502	1502	"<table><tr><td>Micro-level field:</td><td>1502</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>ultrasound in obstetrics & gynecology; american journal of obstetrics and gynecology; journal of maternal-fetal & neonatal medicine; bjog-an international journal of obstetrics and gynaecology; acta obstetricia et gynecologica scandinavica</td></tr><tr><td>Terms:</td><td>fetal movement; fetal heart rate; single umbilical artery; cardiotocography; fetal electrocardiogram</td></tr></table>"	"-0.8218"	"0.0624"	2	3375	112651	6	358	2096
852	852	"<table><tr><td>Micro-level field:</td><td>852</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of clinical endocrinology & metabolism; sexual development; american journal of medical genetics part a; journal of pediatric endocrinology & metabolism; fertility and sterility</td></tr><tr><td>Terms:</td><td>turner syndrome; sex development; turner; x chromosome inactivation; disorder</td></tr></table>"	"-0.8401"	"-0.1627"	2	5009	323627	6	340	2246
255	255	"<table><tr><td>Micro-level field:</td><td>255</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Social sciences and humanities</td></tr><tr><td>Sources:</td><td>health affairs; health services research; health policy; medical care; american journal of managed care</td></tr><tr><td>Terms:</td><td>affordable care act; medicaid expansion; health insurance; medicare part d; competition</td></tr></table>"	"-0.5477"	"0.4801"	2	4028	295845	6	329	2188
996	996	"<table><tr><td>Micro-level field:</td><td>996</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>urology; journal of urology; bju international; neurourology and urodynamics; european urology</td></tr><tr><td>Terms:</td><td>benign prostatic hyperplasia; holmium laser enucleation; prostate; bph; alpha reductase</td></tr></table>"	"-0.9449"	"-0.0481"	2	4209	143012	6	327	2218
257	257	"<table><tr><td>Micro-level field:</td><td>257</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>world neurosurgery; neurosurgery; journal of neurosurgery; american journal of neuroradiology; journal of neurointerventional surgery</td></tr><tr><td>Terms:</td><td>aneurysmal subarachnoid hemorrhage; cerebral vasospasm; intracranial aneurysm</td></tr></table>"	"-0.897"	"0.0295"	2	5800	195091	6	320	2350
1530	1530	"<table><tr><td>Micro-level field:</td><td>1530</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>glia; journal of neuroinflammation; frontiers in cellular neuroscience; brain behavior and immunity; journal of neuroimmunology</td></tr><tr><td>Terms:</td><td>trem2; microglia; cd200; allograft inflammatory factor; myeloid cell</td></tr></table>"	"-0.7783"	"-0.1411"	2	2901	629957	6	319	2333
1022	1022	"<table><tr><td>Micro-level field:</td><td>1022</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of hospital infection; infection control and hospital epidemiology; american journal of infection control; surgical infections; annals of thoracic surgery</td></tr><tr><td>Terms:</td><td>negative pressure; vacuum; surgical site infection; closure; cesarean delivery</td></tr></table>"	"-0.9114"	"0.0451"	2	3761	164186	6	315	2113
1360	1360	"<table><tr><td>Micro-level field:</td><td>1360</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of neurophysiology; journal of neuroscience; experimental brain research; cerebellum; vision research</td></tr><tr><td>Terms:</td><td>cerebellar cortex; nystagmus; purkinje cell; eyeblink conditioning; infantile nystagmus syndrome</td></tr></table>"	"-0.5555"	"0.3058"	2	4252	252345	6	312	2041
1751	1751	"<table><tr><td>Micro-level field:</td><td>1751</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of clinical microbiology; antimicrobial agents and chemotherapy; emerging infectious diseases; plos neglected tropical diseases; plos one</td></tr><tr><td>Terms:</td><td>buruli ulcer; mycobacterium ulceran; cystic fibrosis; nontuberculous mycobacterium</td></tr></table>"	"-0.6486"	"-0.2184"	2	2396	85331	6	278	1905
896	896	"<table><tr><td>Micro-level field:</td><td>896</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of biological chemistry; journal of immunology; plos one; oncogene; biochemical and biophysical research communications</td></tr><tr><td>Terms:</td><td>stat3; suppressor; signal transducer; activator; socs</td></tr></table>"	"-0.8399"	"-0.215"	2	3590	601050	6	274	2417
641	641	"<table><tr><td>Micro-level field:</td><td>641</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of bone and mineral research; bone; biochemical and biophysical research communications; journal of biological chemistry; international journal of molecular sciences</td></tr><tr><td>Terms:</td><td>osteoclast differentiation; osteoclastogenesis; rankl; microrna; mir</td></tr></table>"	"-0.8329"	"-0.1304"	2	3993	654638	6	267	2543
993	993	"<table><tr><td>Micro-level field:</td><td>993</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of telemedicine and telecare; telemedicine and e-health; journal of medical internet research; journal of the american academy of dermatology; studies in health technology and informatics</td></tr><tr><td>Terms:</td><td>telemedicine; telehealth; teledermatology; telepsychiatry; videoconferencing</td></tr></table>"	"-0.5429"	"0.4593"	2	2899	163291	6	255	2158
1190	1190	"<table><tr><td>Micro-level field:</td><td>1190</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>natural product research; chemistry of natural compounds; molecules; journal of natural products; phytochemistry</td></tr><tr><td>Terms:</td><td>ursolic acid; betulin; acanthopanax; new triterpenoid saponin; lupeol</td></tr></table>"	"-0.6305"	"-0.4104"	2	1719	251074	6	253	2422
1293	1293	"<table><tr><td>Micro-level field:</td><td>1293</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>vaccine; journal of infectious diseases; journal of virology; plos one; human vaccines & immunotherapeutics</td></tr><tr><td>Terms:</td><td>measles; subacute sclerosing panencephalitis; mump; distemper virus; rubella</td></tr></table>"	"-0.6605"	"-0.1598"	2	3126	123858	6	252	2118
457	457	"<table><tr><td>Micro-level field:</td><td>457</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>knee surgery sports traumatology arthroscopy; american journal of sports medicine; arthroscopy-the journal of arthroscopic and related surgery; knee; orthopaedic journal of sports medicine</td></tr><tr><td>Terms:</td><td>anterior cruciate ligament reconstruction; acl reconstruction; double bundle; meniscal repair; anterolateral ligament</td></tr></table>"	"-0.8504"	"0.1722"	2	5783	182715	6	249	2078
1911	1911	"<table><tr><td>Micro-level field:</td><td>1911</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>diabetes care; international journal of lower extremity wounds; journal of the american podiatric medical association; journal of foot & ankle surgery; diabetic medicine</td></tr><tr><td>Terms:</td><td>diabetic foot infection; lower extremity amputation; foot ulcer; plantar pressure; foot</td></tr></table>"	"-0.854"	"0.0544"	2	2407	101733	6	248	2128
1469	1469	"<table><tr><td>Micro-level field:</td><td>1469</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources:</td><td>anaerobe; clinical infectious diseases; infection control and hospital epidemiology; journal of clinical microbiology; journal of hospital infection</td></tr><tr><td>Terms:</td><td>clostridium difficile infection; fecal microbiota transplantation; clostridioide; risk factor; inflammatory bowel disease</td></tr></table>"	"-0.648"	"-0.207"	2	2873	146428	6	247	1993
1820	1820	"<table><tr><td>Micro-level field:</td><td>1820</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>cancer chemotherapy and pharmacology; anticancer research; annals of oncology; journal of clinical oncology; british journal of cancer</td></tr><tr><td>Terms:</td><td>thymidylate synthase; dihydropyrimidine dehydrogenase; folate receptor; hand foot syndrome; fluorouracil</td></tr></table>"	"-0.8631"	"-0.2822"	2	2542	172879	6	246	2061
1520	1520	"<table><tr><td>Micro-level field:</td><td>1520</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of virology; aids; plos pathogens; blood; virology</td></tr><tr><td>Terms:</td><td>kaposi; sarcoma; human herpesvirus; kshv; castleman</td></tr></table>"	"-0.9082"	"-0.22"	2	2721	161160	6	226	1828
1532	1532	"<table><tr><td>Micro-level field:</td><td>1532</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of immunology; cytokine; plos one; shock; european journal of immunology</td></tr><tr><td>Terms:</td><td>trauma hemorrhage; decoy receptor; pentoxifylline; hemorrhagic shock; receptor antagonist</td></tr></table>"	"-0.8409"	"-0.1822"	2	2668	337661	6	212	2199
2273	2273	"<table><tr><td>Micro-level field:</td><td>2273</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>epilepsia; seizure-european journal of epilepsy; epilepsy & behavior; brain & development; journal of clinical neurophysiology</td></tr><tr><td>Terms:</td><td>influenza; reversible splenial lesion; acute necrotizing encephalopathy; nonconvulsive status epilepticus; marchiafava bignami disease</td></tr></table>"	"-0.7571"	"0.0733"	2	1485	71179	6	201	1497
1559	1559	"<table><tr><td>Micro-level field:</td><td>1559</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>psychosomatic medicine; journal of psychosomatic research; international journal of cardiology; international journal of psychophysiology; psychophysiology</td></tr><tr><td>Terms:</td><td>type d personality; social support; coronary heart disease; acute coronary syndrome; hostility</td></tr></table>"	"-0.7132"	"0.2621"	2	3317	236779	6	193	1974
1989	1989	"<table><tr><td>Micro-level field:</td><td>1989</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of pediatric surgery; gastrointestinal endoscopy; surgical endoscopy and other interventional techniques; pediatric surgery international; diseases of the esophagus</td></tr><tr><td>Terms:</td><td>esophageal atresia; tracheoesophageal fistula; bridge; child; metal stent</td></tr></table>"	"-0.9981"	"-0.0482"	2	2337	51754	6	179	1358
2535	2535	"<table><tr><td>Micro-level field:</td><td>2535</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>muscle & nerve; neuromuscular disorders; neurology; human molecular genetics; journal of biological chemistry</td></tr><tr><td>Terms:</td><td>myotonic dystrophy; clc; chloride channel; periodic paralysis; dent</td></tr></table>"	"-0.7852"	"-0.1555"	2	2016	93119	6	179	1785
1706	1706	"<table><tr><td>Micro-level field:</td><td>1706</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources:</td><td>chemical senses; physiology & behavior; journal of agricultural and food chemistry; food quality and preference; food chemistry</td></tr><tr><td>Terms:</td><td>monosodium glutamate; bitter taste receptor; solitary tract; taste bud; umami</td></tr></table>"	"-0.6404"	"-0.0436"	2	2615	190078	6	178	2492
1654	1654	"<table><tr><td>Micro-level field:</td><td>1654</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>disability and rehabilitation; journal of rehabilitation medicine; archives of physical medicine and rehabilitation; clinical rehabilitation; stroke</td></tr><tr><td>Terms:</td><td>post stroke depression; icf; functioning; international classification; depression</td></tr></table>"	"-0.6566"	"0.3363"	2	3685	171187	6	173	1897
3744	3744	"<table><tr><td>Micro-level field:</td><td>3744</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>revista clinica espanola; medicina clinica; journal of antimicrobial chemotherapy; clinical infectious diseases; journal of the american geriatrics society</td></tr><tr><td>Terms:</td><td>outpatient parenteral antimicrobial therapy; opat; cellulitis; infective endocarditis; home program</td></tr></table>"	"-0.7971"	"0.2649"	2	385	10236	6	161	677
1730	1730	"<table><tr><td>Micro-level field:</td><td>1730</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of biological chemistry; journal of cell science; molecular biology of the cell; plos one; journal of cell biology</td></tr><tr><td>Terms:</td><td>wiskott aldrich syndrome; gelsolin; profilin; formin; arp2</td></tr></table>"	"-0.8097"	"-0.2238"	2	2621	325645	6	146	2161
2537	2537	"<table><tr><td>Micro-level field:</td><td>2537</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources:</td><td>journal of agricultural and food chemistry; acta horticulturae; journal of nutrition; food chemistry; molecules</td></tr><tr><td>Terms:</td><td>garlic; allicin; allium sativum; onion; diallyl disulfide</td></tr></table>"	"-0.6132"	"-0.3777"	2	767	107261	6	144	2077
2704	2704	"<table><tr><td>Micro-level field:</td><td>2704</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of cutaneous pathology; american journal of dermatopathology; american journal of surgical pathology; journal of dermatology; medicine</td></tr><tr><td>Terms:</td><td>angiosarcoma; kimura; angiolymphoid hyperplasia; epithelioid hemangioendothelioma; eosinophilium</td></tr></table>"	"-1.0075"	"-0.1767"	2	1032	27010	6	134	981
2467	2467	"<table><tr><td>Micro-level field:</td><td>2467</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>american journal of medical genetics part a; bone; journal of bone and mineral research; journal of pediatric orthopaedics; journal of biological chemistry</td></tr><tr><td>Terms:</td><td>ehlers danlos syndrome; osteogenesis imperfecta; patient; child; case report</td></tr></table>"	"-0.8971"	"-0.0611"	2	2065	78116	6	131	1665
2793	2793	"<table><tr><td>Micro-level field:</td><td>2793</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>tumor biology; asian pacific journal of cancer prevention; cancer epidemiology biomarkers & prevention; plos one; carcinogenesis</td></tr><tr><td>Terms:</td><td>ercc1; dna repair gene polymorphism; rrm1; xrcc1 gene; polymorphism</td></tr></table>"	"-0.8697"	"-0.2829"	2	715	106569	6	111	1540
1453	1453	"<table><tr><td>Micro-level field:</td><td>1453</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>cleft palate-craniofacial journal; journal of craniofacial surgery; plastic and reconstructive surgery; journal of cranio-maxillofacial surgery; international journal of pediatric otorhinolaryngology</td></tr><tr><td>Terms:</td><td>orofacial cleft; nonsyndromic cleft lip; cleft palate; velopharyngeal insufficiency; unilateral cleft lip</td></tr></table>"	"-0.8292"	"0.0897"	2	2828	99450	6	101	1891
2434	2434	"<table><tr><td>Micro-level field:</td><td>2434</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>annals of occupational hygiene; journal of occupational and environmental hygiene; gefahrstoffe reinhaltung der luft; occupational and environmental medicine; american journal of industrial medicine</td></tr><tr><td>Terms:</td><td>silicosis; numerical simulation; coal dust; coal mine; respirable crystalline silica</td></tr></table>"	"0.1307"	"-0.1488"	2	1038	61040	6	93	2410
2166	2166	"<table><tr><td>Micro-level field:</td><td>2166</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Physical sciences and engineering</td></tr><tr><td>Sources:</td><td>journal of natural products; natural product research; phytochemistry; molecules; fitoterapia</td></tr><tr><td>Terms:</td><td>wort; john; hypericum perforatum; alpha mangostin; hyperforin</td></tr></table>"	"-0.6181"	"-0.4103"	2	1336	132735	6	74	2130
2856	2856	"<table><tr><td>Micro-level field:</td><td>2856</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of pediatric endocrinology & metabolism; journal of clinical endocrinology & metabolism; pediatrics; american journal of human biology; annals of human biology</td></tr><tr><td>Terms:</td><td>menarche; pubertal timing; central precocious puberty; secular trend; age</td></tr></table>"	"-0.6446"	"0.2818"	2	1148	93722	6	70	1622
2636	2636	"<table><tr><td>Micro-level field:</td><td>2636</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>thrombosis and haemostasis; journal of thrombosis and haemostasis; thrombosis research; blood coagulation & fibrinolysis; blood</td></tr><tr><td>Terms:</td><td>transglutaminase; factor xiii deficiency; congenital afibrinogenemia</td></tr></table>"	"-0.8516"	"-0.1332"	2	1407	97643	6	52	1977
3565	3565	"<table><tr><td>Micro-level field:</td><td>3565</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Life and earth sciences</td></tr><tr><td>Sources:</td><td>acta horticulturae; journal of ethnopharmacology; molecules; evidence-based complementary and alternative medicine; natural product research</td></tr><tr><td>Terms:</td><td>ziziphus jujuba mill; jujube; elaeagnus; spinosin; chinese jujube</td></tr></table>"	"-0.6066"	"-0.4143"	2	160	37836	6	32	1619
323	323	"<table><tr><td>Micro-level field:</td><td>323</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>headache; cephalalgia; journal of headache and pain; neurological sciences; neurology</td></tr><tr><td>Terms:</td><td>migraine; headache; aura; tension type headache; acute treatment</td></tr></table>"	"-0.7973"	"0.1111"	2	9201	254033	5	1074	2466
875	875	"<table><tr><td>Micro-level field:</td><td>875</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Sources:</td><td>journal of affective disorders; bipolar disorders; journal of clinical psychiatry; psychiatry research; american journal of psychiatry</td></tr><tr><td>Terms:</td><td>bipolar depression; lithium; pediatric bipolar disorder; acute mania; mania</td></tr></table>"	"-0.5526"	"0.4288"	2	5253	300545	5	923	2269
